Bypass	I-D001026
Graft	O
(CABG)	O
Surgery	O
Two	O
large,	O
controlled	O
clinical	O
trials	O
of	O
a	O
COX-2	O
selective	O
NSAID	O
for	O
the	O
treatment	O
of	O
pain	O
in	O
the	O
first	O
10–14	O
days	O
following	O
CABG	O
surgery	O
found	O
an	O
increased	O
incidence	O
of	O
myocardial	O
infarction	O
and	O
stroke.	O
NSAIDs	O
are	O
contraindicated	O
in	O
the	O
setting	O
of	O
CABG	O
[	O
see	O
Contraindications	B-D000075202
(	O
4)	O
].	O
Post-MI	O
Patients	B-D010361
Observation	B-D019370
al	O
studies	O
conducted	O
in	O
the	O
Danish	O
National	O
Registry	O
have	O
demonstrated	O
that	O
patients	O
treated	O
with	O
NSAIDs	O
in	O
the	O
post-MI	O
period	O
were	O
at	O
increased	O
risk	O
of	O
reinfarction,	O
CV-related	O
death,	O
and	O
all-cause	O
mortality	O
beginning	O
in	O
the	O
first	O
week	O
of	O
treatment.	O
In	O
this	O
same	O
cohort,	O
the	O
incidence	O
of	O
death	O
in	O
the	O
first	O
year	O
post-MI	O
was	O
20	O
per	O
100	O
person	O
years	O
in	O
NSAID-treated	O
patients	O
compared	O
to	O
12	O
per	O
100	O
person	O
years	O
in	O
non-NSAID	O
exposed	O
patients.	O
Although	O
the	O
absolute	O
rate	O
of	O
death	O
declined	O
somewhat	O
after	O
the	O
first	O
year	O
post-MI,	O
the	O
increased	O
relative	O
risk	O
of	O
death	O
in	O
NSAID	O
users	O
persisted	O
over	O
at	O
least	O
the	O
next	O
four	O
years	O
of	O
follow-up.	O
Avoid	O
the	O
use	O
of	O
NALFON	O
in	O
patients	O
with	O
a	O
recent	O
MI	O
unless	O
the	O
benefits	O
are	O
expected	O
to	O
outweigh	O
the	O
risk	O
of	O
recurrent	O
CV	O
thrombotic	O
events.	O
If	O
NALFON	O
is	O
used	O
in	O
patients	O
with	O
a	O
recent	O
MI,	O
monitor	O
patients	O
for	O
signs	O
of	O
cardiac	O
ischemia.	O
5.2	O
Gastrointestinal	O
Bleeding,	O
Ulcer	B-D014456
ation,	O
and	O
Perforation	O
NSAIDs,	O
including	O
NALFON,	O
cause	O
serious	O
gastrointestinal	O
(GI)	O
adverse	O
events	O
including	O
inflammation,	O
bleeding,	O
ulceration,	O
and	O
perforation	O
of	O
the	O
esophagus,	O
stomach,	O
small	O
intestine,	O
or	O
large	O
intestine,	O
which	O
can	O
be	O
fatal.	O
These	O
serious	O
adverse	O
events	O
can	O
occur	O
at	O
any	O
time,	O
with	O
or	O
without	O
warning	O
symptoms,	O
in	O
patients	O
treated	O
with	O
NSAIDS.	O
Only	O
one	O
in	O
five	O
patients	O
who	O
develop	O
a	O
serious	O
upper	O
GI	O
adverse	O
event	O
on	O
NSAID	O
therapy	O
is	O
symptomatic.	O
Upper	O
GI	O
ulcers,	O
gross	O
bleeding,	O
or	O
perforation	O
caused	O
by	O
NSAIDs	O
occurred	O
in	O
approximately	O
1%	O
of	O
patients	O
treated	O
for	O
3-6	O
months,	O
and	O
in	O
about	O
2%-4%	O
of	O
patients	O
treated	O
for	O
one	O
year.	O
However,	O
even	O
short-term	O
NSAID	O
therapy	O
is	O
not	O
without	O
risk.	O
Risk	B-D012307
Factors	I-D012307
for	O
GI	O
Bleeding,	O
Ulcer	B-D014456
ation,	O
and	O
Perforation	O
Patients	B-D010361
with	O
a	O
prior	O
history	O
of	O
peptic	O
ulcer	O
disease	O
and/or	O
GI	O
bleeding	O
who	O
used	O
NSAIDs	O
had	O
a	O
greater	O
than	O
10-fold	O
increased	O
risk	O
of	O
developing	O
a	O
GI	O
bleed	O
compared	O
to	O
patients	O
without	O
these	O
risk	O
factors.	O
Other	O
factors	O
that	O
increase	O
the	O
risk	O
for	O
GI	O
bleeding	O
in	O
patients	O
treated	O
with	O
NSAIDs	O
include	O
longer	O
duration	O
of	O
NSAID	O
therapy;	O
concomitant	O
use	O
of	O
oral	O
corticosteroids,	O
aspirin,	O
anticoagulants,	O
or	O
selective	O
serotonin	O
reuptake	O
inhibitors	O
(SSRIs);	O
smoking;	O
use	O
of	O
alcohol;	O
older	O
age;	O
and	O
poor	O
general	O
health	O
status.	O
Most	O
postmarketing	O
reports	O
of	O
fatal	O
GI	O
events	O
occurred	O
in	O
elderly	O
or	O
debilitated	O
patients.	O
Additionally,	O
patients	O
with	O
advanced	O
liver	O
disease	O
and/or	O
coagulopathy	O
are	O
at	O
increased	O
risk	O
for	O
GI	O
bleeding.	O
Strategies	O
to	O
Minimize	O
the	O
GI	O
Risk	B-D012306
s	O
in	O
NSAID-treated	O
Patients	B-D010361
:	O
•Use	O
the	O
lowest	O
effective	O
dosage	O
for	O
the	O
shortest	O
possible	O
duration.	O
•Avoid	O
administration	O
of	O
more	O
than	O
one	O
NSAID	O
at	O
a	O
time.	O
•Avoid	O
use	O
in	O
patients	O
at	O
higher	O
risk	O
unless	O
benefits	O
are	O
expected	O
to	O
outweigh	O
theincreased	O
risk	O
of	O
bleeding.	O
For	O
such	O
patients,	O
as	O
well	O
as	O
those	O
with	O
active	O
GIbleeding,	O
consider	O
alternate	O
therapies	O
other	O
than	O
NSAIDs.	O
•Remain	O
alert	O
for	O
signs	O
and	O
symptoms	O
of	O
GI	O
ulceration	O
and	O
bleeding	O
during	O
NSAID	O
therapy.	O
•If	O
a	O
serious	O
GI	O
adverse	O
event	O
is	O
suspected,	O
promptly	O
initiate	O
evaluation	O
and	O
treatment,	O
and	O
discontinue	O
NALFON	O
until	O
a	O
serious	O
GI	O
adverse	O
event	O
is	O
ruled	O
out.	O
•In	O
the	O
setting	O
of	O
concomitant	O
use	O
of	O
low-dose	O
aspirin	O
for	O
cardiac	O
prophylaxis,	O
monitor	O
patients	O
more	O
closely	O
for	O
evidence	O
of	O
GI	O
bleeding	O
[	O
see	O
Drug	B-D004347
Interactions	I-D004347
(	O
7)	O
].	O
5.3	O
Hepatotoxicity	O
Elevations	O
of	O
ALT	O
or	O
AST	O
(three	O
or	O
more	O
times	O
the	O
upper	O
limit	O
of	O
normal	O
[ULN])	O
have	O
been	O
reported	O
in	O
approximately	O
1%	O
of	O
NSAID-treated	O
patients	O
in	O
clinical	O
trials.	O
In	O
addition,	O
rare,	O
sometimes	O
fatal,	O
cases	O
of	O
severe	O
hepatic	O
injury,	O
including	O
fulminant	O
hepatitis,	O
liver	O
necrosis,	O
and	O
hepatic	O
failure	O
have	O
been	O
reported.	O
Elevations	O
of	O
ALT	O
or	O
AST	O
(less	O
than	O
three	O
times	O
ULN)	O
may	O
occur	O
in	O
up	O
to	O
15%	O
of	O
patients	O
treated	O
with	O
NSAIDs	O
including	O
fenoprofen.	O
Inform	O
patients	O
of	O
the	O
warning	O
signs	O
and	O
symptoms	O
of	O
hepatotoxicity	O
(e.g.,	O
nausea,	O
fatigue,	O
lethargy,	O
diarrhea,	O
pruritus,	O
jaundice,	O
right	O
upper	O
quadrant	O
tenderness,	O
and	O
'flu-like'	O
symptoms).	O
If	O
clinical	O
signs	O
and	O
symptoms	O
consistent	O
with	O
liver	O
disease	O
develop,	O
or	O
if	O
systemic	O
manifestations	O
occur	O
(e.g.,	O
eosinophilia,	O
rash,	O
etc.),	O
discontinue	O
NALFON	O
immediately,	O
and	O
perform	O
a	O
clinical	O
evaluation	O
of	O
the	O
patient.	O
5.4	O
Hypertension	B-D006973
NSAIDs,	O
including	O
NALFON,	O
can	O
lead	O
to	O
new	O
onset	O
of	O
hypertension	O
or	O
worsening	O
of	O
pre-existing	O
hypertension,	O
either	O
of	O
which	O
may	O
contribute	O
to	O
the	O
increased	O
incidence	O
of	O
CV	O
events.	O
Patients	B-D010361
taking	O
angiotensin	O
converting	O
enzyme	O
(ACE)	O
inhibitors,	O
thiazide	O
diuretics,	O
or	O
loop	O
diuretics	O
may	O
have	O
impaired	O
response	O
to	O
these	O
therapies	O
when	O
taking	O
NSAIDs	O
[	O
see	O
Drug	B-D004347
Interactions	I-D004347
(	O
7)	O
].	O
Monitor	O
blood	O
pressure	O
(BP)	O
during	O
the	O
initiation	O
of	O
NSAID	O
treatment	O
and	O
throughout	O
the	O
course	O
of	O
therapy.	O
5.5	O
Heart	B-D006333
Failure	I-D006333
and	O
Edema	B-D004487
The	O
Coxib	O
and	O
traditional	O
NSAID	O
Trialists’	O
Collaboration	O
meta-analysis	O
of	O
randomized	O
controlled	O
trials	O
demonstrated	O
an	O
approximately	O
two-fold	O
increase	O
in	O
hospitalizations	O
for	O
heart	O
failure	O
in	O
COX-2	O
selective-treated	O
patients	O
and	O
nonselective	O
NSAID-treated	O
patients	O
compared	O
to	O
placebo-treated	O
patients.	O
In	O
a	O
Danish	O
National	O
Registry	O
study	O
of	O
patients	O
with	O
heart	O
failure,	O
NSAID	O
use	O
increased	O
the	O
risk	O
of	O
MI,	O
hospitalization	O
for	O
heart	O
failure,	O
and	O
death.	O
Additionally,	O
fluid	O
retention	O
and	O
edema	O
have	O
been	O
observed	O
in	O
some	O
patients	O
treated	O
with	O
NSAIDs.	O
Use	O
of	O
fenoprofen	O
may	O
blunt	O
the	O
CV	O
effects	O
of	O
several	O
therapeutic	O
agents	O
used	O
to	O
treat	O
these	O
medical	O
conditions	O
(e.g.,	O
diuretics,	O
ACE	O
inhibitors,	O
or	O
angiotensin	O
receptor	O
blockers	O
[ARBs])	O
[	O
see	O
Drug	B-D004347
Interactions	I-D004347
(	O
7)	O
].	O
Avoid	O
the	O
use	O
of	O
NALFON	O
in	O
patients	O
with	O
severe	O
heart	O
failure	O
unless	O
the	O
benefits	O
are	O
expected	O
to	O
outweigh	O
the	O
risk	O
of	O
worsening	O
heart	O
failure.	O
If	O
NALFON	O
is	O
used	O
in	O
patients	O
with	O
severe	O
heart	O
failure,	O
monitor	O
patients	O
for	O
signs	O
of	O
worsening	O
heart	O
failure.	O
5.6	O
Renal	O
Toxicity	O
and	O
Hyperkalemia	B-D006947
Renal	O
Toxicity	O
Long-term	O
administration	O
of	O
NSAIDs	O
has	O
resulted	O
in	O
renal	O
papillary	O
necrosis	O
and	O
other	O
renal	O
injury.	O
Renal	O
toxicity	O
has	O
also	O
been	O
seen	O
in	O
patients	O
in	O
whom	O
renal	O
prostaglandins	O
have	O
a	O
compensatory	O
role	O
in	O
the	O
maintenance	O
of	O
renal	O
perfusion.	O
In	O
these	O
patients,	O
administration	O
of	O
an	O
NSAID	O
may	O
cause	O
a	O
dose-dependent	O
reduction	O
in	O
prostaglandin	O
formation	O
and,	O
secondarily,	O
in	O
renal	O
blood	O
flow,	O
which	O
may	O
precipitate	O
overt	O
renal	O
decompensation.	O
Patients	B-D010361
at	O
greatest	O
risk	O
of	O
this	O
reaction	O
are	O
those	O
with	O
impaired	O
renal	O
function,	O
dehydration,	O
hypovolemia,	O
heart	O
failure,	O
liver	O
dysfunction,	O
those	O
taking	O
diuretics	O
and	O
ACE	O
inhibitors	O
or	O
ARBs,	O
and	O
the	O
elderly.	O
Discontinuation	O
of	O
NSAID	O
therapy	O
is	O
usually	O
followed	O
by	O
recovery	O
to	O
the	O
pretreatment	O
state.	O
No	O
information	O
is	O
available	O
from	O
controlled	O
clinical	O
studies	O
regarding	O
the	O
use	O
of	O
NALFON	O
in	O
patients	O
with	O
advanced	O
renal	O
disease.	O
The	O
renal	O
effects	O
of	O
NALFON	O
may	O
hasten	O
the	O
progression	O
of	O
renal	O
dysfunction	O
in	O
patients	O
with	O
pre-existing	O
renal	O
disease.	O
Correct	O
volume	O
status	O
in	O
dehydrated	O
or	O
hypovolemic	O
patients	O
prior	O
to	O
initiating	O
NALFON.	O
Monitor	O
renal	O
function	O
in	O
patients	O
with	O
renal	O
or	O
hepatic	O
impairment,	O
heart	O
failure,	O
dehydration,	O
or	O
hypovolemia	O
during	O
use	O
of	O
NALFON	O
[	O
see	O
Drug	B-D004347
Interactions	I-D004347
(	O
7)	O
].	O
Avoid	O
the	O
use	O
of	O
NALFON	O
in	O
patients	O
with	O
advanced	O
renal	O
disease	O
unless	O
the	O
benefits	O
are	O
expected	O
to	O
outweigh	O
the	O
risk	O
of	O
worsening	O
renal	O
function.	O
If	O
NALFON	O
is	O
used	O
in	O
patients	O
with	O
advanced	O
renal	O
disease,	O
monitor	O
patients	O
for	O
signs	O
of	O
worsening	O
renal	O
function.	O
Hyperkalemia	B-D006947
Increases	O
in	O
serum	O
potassium	O
concentration,	O
including	O
hyperkalemia,	O
have	O
been	O
reported	O
with	O
use	O
of	O
NSAIDs,	O
even	O
in	O
some	O
patients	O
without	O
renal	O
impairment.	O
In	O
patients	O
with	O
normal	O
renal	O
function,	O
these	O
effects	O
have	O
been	O
attributed	O
to	O
a	O
hyporeninemic-hypoaldosteronism	O
state.	O
5.7	O
Anaphylactic	O
Reactions	O
Fenoprofen	B-D005279
has	O
been	O
associated	O
with	O
anaphylactic	O
reactions	O
in	O
patients	O
with	O
and	O
without	O
known	O
hypersensitivity	O
to	O
fenoprofen	O
and	O
in	O
patients	O
with	O
aspirin-sensitive	O
asthma	O
[	O
see	O
Contraindications	B-D000075202
(	O
4)	O
and	O
Warnings	O
and	O
Precautions	O
(	O
5.8)	O
].	O
Seek	O
emergency	O
help	O
if	O
an	O
anaphylactic	O
reaction	O
occurs.	O
5.8	O
Exacerbation	O
of	O
Asthma	B-D001249
Related	O
to	O
Aspirin	B-D001241
Sensitivity	O
A	O
subpopulation	O
of	O
patients	O
with	O
asthma	O
may	O
have	O
aspirin-sensitive	O
asthma	O
which	O
may	O
include	O
chronic	O
rhinosinusitis	O
complicated	O
by	O
nas	B-C015378
al	O
polyps;	O
severe,	O
potentially	O
fatal	O
bronchospasm;	O
and/or	O
intolerance	O
to	O
aspirin	O
and	O
other	O
NSAIDs.	O
Because	O
cross-reactivity	O
between	O
aspirin	O
and	O
other	O
NSAIDs	O
has	O
been	O
reported	O
in	O
such	O
aspirin-sensitive	O
patients,	O
NALFON	O
is	O
contraindicated	O
in	O
patients	O
with	O
this	O
form	O
of	O
aspirin	O
sensitivity	O
[	O
see	O
Contraindications	B-D000075202
(	O
4)	O
].	O
When	O
NALFON	O
is	O
used	O
in	O
patients	O
with	O
preexisting	O
asthma	O
(without	O
known	O
aspirin	O
sensitivity),	O
monitor	O
patients	O
for	O
changes	O
in	O
the	O
signs	O
and	O
symptoms	O
of	O
asthma.	O
5.9	O
Serious	O
Skin	B-D012867
Reactions	O
NSAIDs,	O
including	O
fenoprop	B-C009264
fen,	O
can	O
cause	O
serious	O
skin	O
adverse	O
reactions	O
such	O
as	O
exfoliative	O
dermatitis,	O
Stevens-Johnson	B-D013262
Syndrome	I-D013262
(SJS),	O
and	O
toxic	O
epidermal	O
necrolysis	O
(TEN),	O
which	O
can	O
be	O
fatal.	O
These	O
serious	O
events	O
may	O
occur	O
without	O
warning.	O
Inform	O
patients	O
about	O
the	O
signs	O
and	O
symptoms	O
of	O
serious	O
skin	O
reactions,	O
and	O
to	O
discontinue	O
the	O
use	O
of	O
NALFON	O
at	O
the	O
first	O
appearance	O
of	O
skin	O
rash	O
or	O
any	O
other	O
sign	O
of	O
hypersensitivity.	O
NALFON	O
is	O
contraindicated	O
in	O
patients	O
with	O
previous	O
serious	O
skin	O
reactions	O
to	O
NSAIDs	O
[	O
see	O
Contraindications	B-D000075202
(	O
4)	O
].	O
5.10	O
Prema	B-C070504
ture	O
Closure	O
of	O
Fetal	O
Ductus	B-D004373
Arteriosus	I-D004373
Fenoprofen	B-D005279
may	O
cause	O
premature	O
closure	O
of	O
the	O
fetal	O
ductus	O
arteriosus.	O
Avoid	O
use	O
of	O
NSAIDs,	O
including	O
NALFON,	O
in	O
pregnant	O
women	O
starting	O
at	O
30	O
weeks	O
of	O
gestation	O
(third	O
trimester)	O
[	O
see	O
Use	O
in	O
Specific	O
Population	B-D011153
s	O
(	O
8.1)	O
].	O
5.11	O
Hematologic	O
Toxicity	O
Anemia	B-D000740
has	O
occurred	O
in	O
NSAID-treated	O
patients.	O
This	O
may	O
be	O
due	O
to	O
occult	O
or	O
gross	O
blood	O
loss,	O
fluid	O
retention,	O
or	O
an	O
incompletely	O
described	O
effect	O
on	O
erythropoiesis.	O
If	O
a	O
patient	O
treated	O
with	O
NALFON	O
has	O
any	O
signs	O
or	O
symptoms	O
of	O
anemia,	O
monitor	O
hemoglobin	O
or	O
hematocrit.	O
NSAIDs,	O
including	O
NALFON,	O
may	O
increase	O
the	O
risk	O
of	O
bleeding	O
events.	O
Co-morbid	O
conditions	O
such	O
as	O
coagulation	O
disorders,	O
concomitant	O
use	O
of	O
warfarin,	O
other	O
anticoagulants,	O
antiplatelet	O
agents	O
(e.g.,	O
aspirin),	O
serotonin	O
reuptake	O
inhibitors	O
(SSRIs)	O
and	O
serotonin	O
norepinephrine	O
reuptake	O
inhibitors	O
(SNRIs)	O
may	O
increase	O
this	O
risk.	O
Monitor	O
these	O
patients	O
for	O
signs	O
of	O
bleeding	O
[	O
see	O
Drug	B-D004347
Interactions	I-D004347
(	O
7)	O
].	O
5.12	O
Masking	O
of	O
Inflammation	B-D007249
and	O
Fever	B-D005334
The	O
pharmacological	O
activity	O
of	O
NALFON	O
in	O
reducing	O
inflammation,	O
and	O
possibly	O
fever,	O
may	O
diminish	O
the	O
utility	O
of	O
diagnostic	O
signs	O
in	O
detecting	O
infections.	O
5.13	O
Laboratory	O
Monitoring	O
Because	O
serious	O
GI	O
bleeding,	O
hepatotoxicity,	O
and	O
renal	O
injury	O
can	O
occur	O
without	O
warning	O
symptoms	O
or	O
signs,	O
consider	O
monitoring	O
patients	O
on	O
long-term	O
NSAID	O
treatment	O
with	O
a	O
CBC	O
and	O
a	O
chemistry	O
profile	O
periodically	O
[	O
see	O
Warnings	O
and	O
Precautions	O
(	O
5.2,	O
5.3,	O
5.6)	O
].	O
5.14	O
Ocular	O
Effects	O
Studies	O
to	O
date	O
have	O
not	O
shown	O
changes	O
in	O
the	O
eyes	O
attributable	O
to	O
the	O
administration	O
of	O
NALFON.	O
However,	O
adverse	O
ocular	O
effects	O
have	O
been	O
observed	O
with	O
other	O
anti-inflammatory	O
drugs.	O
Eye	B-D005123
examinations,	O
therefore,	O
should	O
be	O
performed	O
if	O
visual	O
disturbances	O
occur	O
in	O
patients	O
taking	O
NALFON.	O
5.15	O
Central	B-D002490
Nervous	I-D002490
System	I-D002490
Effects	O
Caution	O
should	O
be	O
exercised	O
by	O
patients	O
whose	O
activities	O
require	O
alertness	O
if	O
they	O
experience	O
CNS	O
side	O
effects	O
while	O
taking	O
NALFON.	O
5.16	O
Impact	O
on	O
Hearing	B-D006309
Since	O
the	O
safety	O
of	O
NALFON	O
has	O
not	O
been	O
established	O
in	O
patients	O
with	O
impaired	O
hearing,	O
these	O
patients	O
should	O
have	O
periodic	O
tests	O
of	O
auditory	O
function	O
during	O
prolonged	O
therapy	O
with	O
NALFON.	O
