IBUN=345	O
CBX	O
=	O
Celecoxib	B-D000068579
100	O
–	O
200	O
mg	O
twice	O
daily	O
or	O
200	O
mg	O
once	O
daily;	O
NAP	O
=	O
Naproxen	B-D009288
500	O
mg	O
twice	O
daily;DCF	O
=	O
Diclofenac	B-D004008
75	O
mg	O
twice	O
daily;IBU	O
=	O
Ibuprofen	B-D007052
800	O
mg	O
three	O
Time	B-D013995

Gastrointestinal	O
Abdominal	B-D015746
Pain	I-D015746
4.1%	O
2.8%	O
7.7%	O
9.0%	O
9.0%	O
Diarrhea	B-D003967
5.6%	O
3.8%	O
5.3%	O
9.3%	O
5.8%	O
Dyspepsia	B-D004415
8.8%	O
6.2%	O
12.2%	O
10.9%	O
12.8%	O
Flatulence	B-D005414
2.2%	O
1.0%	O
3.6%	O
4.1%	O
3.5%	O
Nausea	B-D009325
3.5%	O
4.2%	O
6.0%	O
3.4%	O
6.7%	O
Body	O
as	O
a	O
whole	O
Back	B-D001416
Pain	I-D001416
2.8%	O
3.6%	O
2.2%	O
2.6%	O
0.9%	O
Peripheral	O
Edema	B-D004487
2.1%	O
1.1%	O
2.1%	O
1.0%	O
3.5%	O
Injury-Accidental	O
2.9%	O
2.3%	O
3.0%	O
2.6%	O
3.2%	O
Central,	O
Peripheral	B-D017933
Nervous	I-D017933
System	I-D017933

Among	O
the	O
most	O
common	O
reasons	O
for	O
discontinuation	O
due	O
to	O
adverse	O
events	O
in	O
the	O
Celecoxib	B-D000068579

Among	O
Patients	B-D010361

The	O
following	O
adverse	O
reactions	O
occurred	O
in	O
0.1	O
–	O
1.9%	O
of	O
Patients	B-D010361

The	O
lower	O
Incidence	B-D015994

Withdrawals/Serious	O
Adverse	O
Events:	O
Kaplan-Meier	O
cumulative	O
rates	O
at	O
9	O
months	O
for	O
withdrawals	O
due	O
to	O
adverse	O
events	O
for	O
Celecoxib	B-D000068579

Rates	O
for	O
serious	O
adverse	O
events	O
(i.e.,	O
causing	O
Hospitalization	B-D006760

Juvenile	O
Rheum	B-D012250
atoid	O
Arthritis	B-D001168
Study	O
In	O
a	O
12-week,	O
double-blind,	O
active-controlled	O
study,	O
242	O
JRA	O
Patients	B-D010361

The	O
most	O
commonly	O
occurring	O
(≥5%)	O
adverse	O
events	O
in	O
Celecoxib	B-D000068579

The	O
most	O
commonly	O
occurring	O
(≥5%)	O
adverse	O
experiences	O
for	O
Naproxen	B-D009288

Compared	O
with	O
Naproxen	B-D009288

There	O
was	O
no	O
substantial	O
difference	O
in	O
the	O
number	O
of	O
clinical	O
exacerbations	O
of	O
Uveitis	B-D014605

In	O
a	O
12-week,	O
open-label	O
extension	O
of	O
the	O
double-blind	O
study	O
described	O
above,	O
202	O
JRA	O
Patients	B-D010361

The	O
Incidence	B-D015994

Table	O
2:	O
Adverse	O
Events	O
Occurring	O
in	O
≥5%	O
of	O
JRA	O
Patients	B-D010361
in	O
Any	O
Treatment	O
Group,	O
by	O
System	O
Organ	O
Class	O
(%	O
of	O
Patients	B-D010361

Doses	O
up	O
to	O
400	O
mg	O
once	O
daily	O
were	O
studied	O

The	O
types	O
of	O
adverse	O
events	O
reported	O
in	O
the	O
AS	O
studies	O
were	O
similar	O
to	O
those	O
reported	O
in	O
the	O
OA/RA	O
studies	O

Adverse	O
Events	O
from	O
Analgesia	B-D000698
and	O
Dysmenorrhea	B-D004412
Studies:	O
Approximately	O
1,700	O
Patients	B-D010361

All	O
Patients	B-D010361

Doses	O
up	O
to	O
600	O
mg/day	O
of	O
Celecoxib	B-D000068579

The	O
types	O
of	O
adverse	O
events	O
in	O
the	O
Analgesia	B-D000698

The	O
only	O
additional	O
adverse	O
event	O
reported	O
was	O
post-dental	O
extraction	O
alveolar	O
Osteitis	B-D010000

The	O
APC	O
and	O
PreSAP	O
Trials	O
Adverse	O
reactions	O
from	O
long-term,	O
placebo-controlled	O
polyp	O
prevention	O
studies:	O
Exposure	O
to	O
Celecoxib	B-D000068579

Some	O
adverse	O
reactions	O
occurred	O
in	O
higher	O
percentages	O
of	O
Patients	B-D010361

The	O
adverse	O
reactions	O
for	O
which	O
these	O
differences	O
in	O
Patients	B-D010361

Because	O
these	O
reactions	O
are	O
reported	O
voluntarily	O
from	O
a	O
Population	B-D011153

This	O
Risk	B-D012306

Patients	B-D010361
with	O
cardiovascular	O
Disease	B-D004194

(See	O
WARNINGS.)	O
Etodolac	B-D017308
extended-release	O
Tablets	B-D013607

(See	O
WARNINGS.)	O
Gastrointestinal	O
Risk	B-D012306
NSAIDs	O
cause	O
an	O
increased	O
Risk	B-D012306

These	O
events	O
can	O
occur	O
at	O
any	O
Time	B-D013995

Elderly	O
Patients	B-D010361

(See	O
WARNINGS.)	O
1	O
Throughout	O
this	O
package	O
insert,	O
the	O
term	O
NSAID	O
refers	O
to	O
a	O
non-aspirin	O
non-steroidal	O
anti-inflammatory	O
drug	O

ADVERSE	O
REACTIONS	O
A	O
total	O
of	O
1552	O
Patients	B-D010361

In	O
the	O
tabulations	O
below,	O
adverse	O
event	O
rates	O
are	O
generally	O
categorized	O
based	O
on	O
the	O
Incidence	B-D015994

As	O
with	O
other	O
NSAIDs,	O
the	O
cumulative	O
adverse	O
event	O
rates	O
may	O
increase	O
significantly	O
over	O
Time	B-D013995

In	O
Patients	B-D010361

Additional	O
NSAID	O
Adverse	O
Experiences	O
Reported	O
Occasionally	O
with	O
NSAIDs	O
or	O
Etodolac	B-D017308
Extended-Release	O
Tablets	B-D013607
Include	O
Body	O
as	O
a	O
whole	O
-	O
allergic	O
reaction,	O
anaphylactic/anaphylactoid	O
reactions	O
(including	O
Shock	B-D012769

The	O
most	O
frequently	O
observed	O
non-serious	O
adverse	O
reactions	O
include	O
Light	B-D008027

These	O
effects	O
seem	O
to	O
be	O
more	O
prominent	O
in	O
ambulatory	O
than	O
in	O
nonambulatory	O
Patients	B-D010361

Other	O
adverse	O
reactions	O
include	O
Euphoria	B-D005059

Aspirin	B-D001241
may	O
increase	O
the	O
likelihood	O
of	O
Hemorrhage	B-D006470

Furthermore,	O
Aspirin	B-D001241

Other	O
adverse	O
reactions	O
due	O
to	O
Aspirin	B-D001241

Other	O
adverse	O
reactions	O
obtained	O
from	O
postmarketing	O
experiences	O
with	O
ENDODAN	O
Tablets	B-D013607

Cardiovascular	O
Tachycardia	B-D013610

Patients	B-D010361
with	O
high	O
frequency	O
loss	O
may	O
have	O
difficulty	O
perceiving	O
Tinnitus	B-D014012

In	O
these	O
Patients	B-D010361

Hematologic	O
unspecified	O
Hemorrhage	B-D006470

Hypersensitivity	B-D006967
acute	O
Anaphylaxis	B-D000707

Psychiatric	O
drug	O
dependence,	O
drug	O
abuse,	O
somnolence,	O
Depression	B-D003863

This	O
Risk	B-D012306

Patients	B-D010361
with	O
cardiovascular	O
Disease	B-D004194

•Diclofenac	O
Sodium	B-D012964
Extended-release	O
Tablets	B-D013607
,	O
USP	O
are	O
contraindicated	O
for	O
the	O
treatment	O
of	O
peri-operative	O
Pain	B-D010146

Gastrointestinal	O
Risk	B-D012306
•NSAIDs	O
cause	O
an	O
increased	O
Risk	B-D012306

These	O
events	O
can	O
occur	O
at	O
any	O
Time	B-D013995

Elderly	O
Patients	B-D010361

ADVERSE	O
REACTIONS	O
In	O
Patients	B-D010361

Abnormal	O
renal	O
function,	O
Anemia	B-D000740

Additional	O
adverse	O
experiences	O
reported	O
occasionally	O
include:	O
Body	O
as	O
a	O
Whole:	O
Fever	B-D005334

Other	O
adverse	O
reactions	O
which	O
occur	O
rarely	O
are:	O
Body	O
as	O
a	O
Whole:	O
anaphylactic	O
reactions,	O
Appetite	B-D001066

Cardiovascular	O
Thrombotic	O
Events	O
Nonsteroidal	O
anti-inflammatory	O
drugs	O
(NSAIDs)	O
cause	O
an	O
increased	O
Risk	B-D012306

This	O
Risk	B-D012306

Etodolac	B-D017308
is	O
contraindicated	O
in	O
the	O
setting	O
of	O
Coronary	B-D001026
Artery	I-D001026
Bypass	I-D001026

Gastrointestinal	O
Risk	B-D012306
NSAIDs	O
cause	O
an	O
increased	O
Risk	B-D012306

These	O
events	O
can	O
occur	O
at	O
any	O
Time	B-D013995

Elderly	O
Patients	B-D010361

ADVERSE	O
REACTIONS	O
In	O
Patients	B-D010361

Other	O
events	O
including:	O
abnormal	O
renal	O
function,	O
Anemia	B-D000740

Adverse-reaction	O
information	O
for	O
Etodolac	B-D017308

In	O
Clinical	B-D016430
Trial	I-D016430

The	O
discontinuation	O
rate	O
in	O
Controlled	B-D018848
Clinical	I-D018848
Trial	I-D018848

New	O
patient	O
complaints	O
(with	O
an	O
Incidence	B-D015994

The	O
Incidence	B-D015994

(i.e.,	O
600	O
to	O
1,000	O
mg/day)	O

Incidence	B-D015994
Greater	O
Than	O
Or	O
Equal	O
To	O
1%	O
-	O
Probably	O
Causally	O
Related	O
Body	O
as	O
a	O
whole	O
-	O
Chills	B-D023341
and	O
Fever	B-D005334

Digestive	B-D004064
System	I-D004064

Nervous	B-D009420
System	I-D009420

Skin	B-D012867
and	O
appendages	O
-	O
Pruritus	B-D011537
,	O
rash	O

Special	O
senses	O
-	O
Blurred	O
vision,	O
Tinnitus	B-D014012

Urogenital	B-D014566
System	I-D014566

*	O
Drug-related	O
patient	O
complaints	O
occurring	O
in	O
3	O
to	O
9%	O
of	O
Patients	B-D010361

Drug-related	O
patient-complaints	O
occurring	O
in	O
fewer	O
than	O
3%,	O
but	O
more	O
than	O
1%,	O
are	O
unmarked	O

Incidence	B-D015994
Less	O
Than	O
1%	O
-	O
Probably	O
Causally	O
Related	O
(Adverse	O
reactions	O
reported	O
only	O
in	O
worldwide	O
postmarketing	O
experience,	O
not	O
seen	O
in	O
Clinical	B-D016430
Trial	I-D016430

Cardiovascular	B-D002319
System	I-D002319

Digestive	B-D004064
System	I-D004064

Hemic	O
and	O
Lymphatic	B-D008208
System	I-D008208

Metabolic	O
and	O
nutritional	O
-	O
Edema	B-D004487
,	O
Serum	B-D044967

Nervous	B-D009420
System	I-D009420

Respiratory	B-D012137
System	I-D012137

Skin	B-D012867
and	O
appendages	O
-	O
Angioedema	B-D000799
,	O
Sweating	B-D013546

Special	O
senses	O
-	O
Photophobia	B-D020795
,	O
transient	O
visual	O
disturbances	O

Urogenital	B-D014566
System	I-D014566

Incidence	B-D015994
Less	O
Than	O
1%	O
-	O
Causal	O
Relationship	O
Unknown	O
(Medical	O
events	O
occurring	O
under	O
circumstances	O
where	O
causal	O
relationship	O
to	O
Etodolac	B-D017308

These	O
reactions	O
are	O
listed	O
as	O
alerting	O
information	O
for	O
Physicians	B-D010820

Cardiovascular	B-D002319
System	I-D002319

Digestive	B-D004064
System	I-D004064

Metabolic	O
and	O
nutritional	O
-	O
Change	O
in	O
weight	O

Nervous	B-D009420
System	I-D009420

Respiratory	B-D012137
System	I-D012137

Skin	B-D012867
and	O
appendages	O
-	O
Alopecia	B-D000505
,	O
maculopapular	O
rash,	O
photosensitivity,	O
Skin	B-D012867

Special	O
senses	O
-	O
Conjunctivitis	B-D003231
,	O
Deafness	B-D003638

Urogenital	B-D014566
System	I-D014566

Additional	O
Adverse	O
Reactions	O
Reported	O
with	O
NSAIDS	O
Body	O
as	O
a	O
whole	O
-	O
Sepsis	B-D018805
,	O
Death	B-D003643

This	O
Risk	B-D012306

Patients	B-D010361
with	O
cardiovascular	O
Disease	B-D004194

(See	O
WARNINGS)	O

Diclofenac	B-D004008
Sodium	B-D012964

Gastrointestinal	O
Risk	B-D012306
NSAIDs	O
cause	O
an	O
increased	O
Risk	B-D012306

These	O
events	O
can	O
occur	O
at	O
any	O
Time	B-D013995

Elderly	O
Patients	B-D010361

ADVERSE	O
REACTIONS	O
In	O
Patients	B-D010361

Abnormal	O
renal	O
function,	O
Anemia	B-D000740

Additional	O
adverse	O
experiences	O
reported	O
occasionally	O
include:	O
Body	O
As	O
A	O
Whole:fever,	O
infection,	O
Sepsis	B-D018805

This	O
Risk	B-D012306

Ibuprofen	B-D007052
Tablets	B-D013607
are	O
contraindicated	O
in	O
the	O
setting	O
of	O
Coronary	B-D001026
Artery	I-D001026
Bypass	I-D001026

Gastrointestinal	O
Risk	B-D012306
NSAIDs	O
cause	O
an	O
increased	O
Risk	B-D012306

These	O
events	O
can	O
occur	O
at	O
any	O
Time	B-D013995

Elderly	O
Patients	B-D010361

ADVERSE	O
REACTIONS	O
The	O
most	O
frequent	O
type	O
of	O
adverse	O
reaction	O
occurring	O
with	O
Ibuprofen	B-D007052

In	O
Controlled	B-D018848
Clinical	I-D018848
Trial	I-D018848

In	O
controlled	O
studies	O
when	O
Ibuprofen	B-D007052

Adverse	O
reactions	O
observed	O
during	O
Controlled	B-D018848
Clinical	I-D018848
Trial	I-D018848

Those	O
reactions	O
listed	O
in	O
Column	O
one	O
encompass	O
Observation	B-D019370

More	O
than	O
500	O
of	O
these	O
Patients	B-D010361

Still	O
other	O
reactions	O
occurring	O
less	O
frequently	O
than	O
1	O
in	O
100	O
were	O
reported	O
in	O
Controlled	B-D018848
Clinical	I-D018848
Trial	I-D018848

These	O
reactions	O
have	O
been	O
divided	O
into	O
two	O
categories:	O
Column	O
two	O
of	O
the	O
table	O
lists	O
reactions	O
with	O
therapy	O
with	O
Ibuprofen	B-D007052

Reported	O
side	O
effects	O
were	O
higher	O
at	O
doses	O
of	O
3200	O
mg/day	O
than	O
at	O
doses	O
of	O
2400	O
mg	O
or	O
less	O
per	O
day	O
in	O
Clinical	B-D016430
Trial	I-D016430

The	O
increases	O
in	O
Incidence	B-D015994

Incidence	B-D015994
Greater	O
Than	O
1%	O
(but	O
less	O
than	O
3%)	O
Probable	O
Causal	O
Relationship	O
Precise	O
Incidence	B-D015994
Unknown	O
(but	O
less	O
than	O
1%)	O
Probable	O
Causal	O
Relationship**	O
Precise	O
Incidence	B-D015994
Unknown	O
(but	O
less	O
than	O
1%)	O
Causal	O
Relationship	O
Unknown**	O
*	O
Reactions	O
occurring	O
in	O
3%	O
to	O
9%	O
of	O
Patients	B-D010361

(Those	O
reactions	O
occurring	O
in	O
less	O
than	O
3%	O
of	O
the	O
Patients	B-D010361

Reactions	O
are	O
classified	O
under	O
“Causal	O
Relationship	O
Unknown”	O
if	O
seven	O
or	O
more	O
events	O
have	O
been	O
reported	O
but	O
the	O
criteria	O
for	O
PCR	O
have	O
not	O
been	O
met	O

GASTROINTESTINAL	O
Nausea	B-D009325
*,	O
epigastric	O
Pain	B-D010146

Henoch-Schonlein	O
Vasculitis	B-D014657

This	O
Risk	B-D012306

•	O
Diflunisal	B-D004061
Tablets	B-D013607

Gastrointestinal	O
Risk	B-D012306
•	O
NSAIDs	O
cause	O
an	O
increased	O
Risk	B-D012306

These	O
events	O
can	O
occur	O
at	O
any	O
Time	B-D013995

Elderly	O
Patients	B-D010361

ADVERSE	O
REACTIONS	O
The	O
adverse	O
reactions	O
observed	O
in	O
Controlled	B-D018848
Clinical	I-D018848
Trial	I-D018848

Listed	O
below	O
are	O
the	O
adverse	O
reactions	O
reported	O
in	O
the	O
1,314	O
of	O
these	O
Patients	B-D010361

Five	O
hundred	O
thirteen	O
Patients	B-D010361

In	O
general,	O
the	O
adverse	O
reactions	O
listed	O
below	O
were	O
2	O
to	O
14	O
Time	B-D013995

Incidence	B-D015994
Greater	O
Than	O
1%	O
Gastrointestinal	O
The	O
most	O
frequent	O
types	O
of	O
adverse	O
reactions	O
occurring	O
with	O
Diflunisal	B-D004061

Psychiatric	O
Somnolence,	O
insomnia	O

Central	B-D002490
Nervous	I-D002490
System	I-D002490
Dizziness	B-D004244
	O

Special	O
Senses	O
Tinnitus	B-D014012
	O

Dermatologic	O
Rash*	O

Miscellaneous	O
Headache	B-D006261
*,	O
Fatigue	B-D005221

*	O
Incidence	B-D015994
between	O
3%	O
and	O
9%	O

Those	O
reactions	O
occurring	O
in	O
1%	O
to	O
3%	O
are	O
not	O
marked	O
with	O
an	O
asterisk	O

Incidence	B-D015994
Less	O
Than	O
1	O
in	O
100	O
The	O
following	O
adverse	O
reactions,	O
occurring	O
less	O
frequently	O
than	O
1	O
in	O
100,	O
were	O
reported	O
in	O
Clinical	B-D016430
Trial	I-D016430

The	O
Probability	B-D011336

Dermatologic	O
Erythema	B-D004892
Multiforme	I-D004892

Gastrointestinal	O
Peptic	B-D010437
Ulcer	I-D010437

Liver	B-D008099
function	O
abnormalities;	O
Jaundice	B-D007565

Hematologic	O
Thrombocytopenia	B-D013921
;	O
Agranulocytosis	B-D000380

Genitourinary	O
Dysuria	B-D053159
;	O
renal	O
impairment,	O
including	O
renal	O
failure;	O
interstitial	O
Nephritis	B-D009393

Psychiatric	O
Nervousness,	O
Depression	B-D003863

Central	B-D002490
Nervous	I-D002490
System	I-D002490
Vertigo	B-D014717
;	O
Light	B-D008027

Special	O
Senses	O
Transient	O
visual	O
disturbances	O
including	O
blurred	O
vision	O

Hypersensitivity	B-D006967
Reactions	O
Acute	O
anaphylactic	O
reaction	O
with	O
bronchospasm;	O
Angioedema	B-D000799

Hypersensitivity	B-D006967
Vasculitis	B-D014657

Hypersensitivity	B-D006967
Syndrome	B-D013577

Miscellaneous	O
Asthenia	B-D001247
,	O
Edema	B-D004487

Causal	O
Relationship	O
Unknown	O
Other	O
reactions	O
have	O
been	O
reported	O
in	O
Clinical	B-D016430
Trial	I-D016430

However,	O
in	O
these	O
rarely	O
reported	O
events,	O
that	O
possibility	O
cannot	O
be	O
excluded	O

